Date,SPY C-to-C,BAC C-to-C,SPY O-to-C,BAC O-to-C
21/02/2006,-0.27044511,-0.279448319,-0.520339338,-0.317994397
22/02/2006,0.722567258,1.284394152,0.533055752,0.997639635
23/02/2006,-0.315726869,0.609874746,0.053342516,0.790492585
24/02/2006,0.171908495,0.869760463,0.076513442,0.720617795
27/02/2006,0.356886841,0.689405533,0.145599653,0.040268413
28/02/2006,-1.099563986,-0.248041117,-0.53655111,0.062052533
01/03/2006,0.901965153,-0.48991105,0.525867566,0.325575312
02/03/2006,-0.122186601,-0.912760556,0.177279292,0.084545589
03/03/2006,-0.168860466,0.123245582,0.270472662,0.593918371
06/03/2006,-0.644016752,0.145313174,-0.491343033,0.527534051
07/03/2006,-0.209440561,0.849618241,0.061665618,0.854623084
08/03/2006,0.235793707,0.308767856,0.6710846,0.116800424
09/03/2006,-0.459952067,-0.282870572,-0.688078515,-0.594793395
10/03/2006,0.751205421,0.996426731,0.608526572,0.870692766
13/03/2006,0.234666968,-0.051964932,-0.070743879,-0.024984444
14/03/2006,1.021140471,0.794367626,1.002739002,0.841572105
15/03/2006,0.499923377,0.402037079,0.505199313,0.883790231
16/03/2006,0.200282783,0.700892636,0.029641088,0.318730626
17/03/2006,-0.327142123,0.419969042,0.006759336,0.146866867
20/03/2006,-0.128676847,0.078156857,-0.230466438,0.42430985
21/03/2006,-0.5984422,-0.735034279,-0.470653516,-0.398070878
22/03/2006,0.624661909,1.019102692,0.537357892,0.766612132
23/03/2006,-0.236425018,-0.540816692,-0.19297666,-0.301247394
24/03/2006,0.063073916,0.48409695,0.23748121,0.445688792
27/03/2006,-0.052211085,-0.13520386,-0.016269534,0.082957848
28/03/2006,-0.638625102,-1.558011144,-0.726265717,-1.295958365
29/03/2006,0.764752272,-0.116962572,0.607568542,0.192591367
30/03/2006,-0.190601714,-0.838658606,-0.28497812,-0.527790794
31/03/2006,-0.34572108,-0.03095915,-0.393583704,-0.507078328
03/04/2006,0.171704807,0.363787639,-0.085581714,-0.090650218
04/04/2006,0.639513392,1.404976742,0.837020649,1.190080408
05/04/2006,0.414521156,0.595341431,0.274163373,0.126252941
06/04/2006,-0.164855565,-0.741182812,-0.138439018,-0.26243452
07/04/2006,-1.021843802,-0.944259332,-1.289358115,-1.370498338
10/04/2006,0.109626589,-0.008801167,-0.047183508,-0.396413503
11/04/2006,-0.726392194,-0.140336738,-1.204449537,-0.90055463
12/04/2006,0.1490812,0.341519283,-0.086265204,-0.13451861
13/04/2006,0.024797276,0.056837168,0.240075412,-0.003466553
17/04/2006,-0.254925595,-0.447384003,-0.466990589,-0.617628696
18/04/2006,1.714234684,1.06274987,1.368354236,1.635407666
19/04/2006,0.223228211,0.230750255,0.144278795,0.442333611
20/04/2006,0.108455219,0.555159074,0.174627743,-0.563181694
21/04/2006,-0.036487749,1.259859195,-0.252163904,0.66052492
24/04/2006,-0.158702087,0.589263087,0.205468946,0.614799199
25/04/2006,-0.473317794,0.1205382,-0.659702208,0.040268413
26/04/2006,0.27767013,1.364320998,-0.062134914,1.135246715
27/04/2006,0.338034392,2.886727546,1.004058559,2.913851148
28/04/2006,0.10082949,1.693072036,0.105972314,1.209165237
01/05/2006,-0.418696261,-1.416597502,-0.878263843,-1.675039509
02/05/2006,0.61249178,0.664988241,0.311614239,-0.149565438
03/05/2006,-0.326244255,-0.226303799,-0.138218667,0.100978726
04/05/2006,0.283875067,1.265351868,-0.000897925,0.642921905
05/05/2006,1.085124807,1.082793674,0.369075827,0.496935543
08/05/2006,-0.088738001,-0.649247015,-0.061225203,-0.1988708
09/05/2006,-0.005812156,0.176525991,0.150034108,0.159766536
10/05/2006,-0.073746654,0.056837168,-0.099051884,-0.054616197
11/05/2006,-1.252043703,-0.884581903,-1.294084972,-0.601788367
12/05/2006,-1.167525523,-1.056196684,-0.686544462,-0.223664336
15/05/2006,0.302847874,0.867542865,0.115044117,0.040268413
16/05/2006,-0.199226983,0.29877277,-0.247754488,0.221373202
17/05/2006,-1.65885905,-2.275837992,-0.867109592,-1.125031495
18/05/2006,-0.645275307,-0.823040151,-0.890212408,-0.724751342
19/05/2006,0.443492274,0.409717659,0.148973923,-0.166985547
22/05/2006,-0.401208332,0.118981137,0.228070632,-0.021695856
23/05/2006,-0.402900248,-0.046757579,-0.773711487,-0.680269959
24/05/2006,0.160075015,0.408622321,0.601895778,0.618901977
25/05/2006,1.223226883,1.145702574,0.376728202,0.42973288
26/05/2006,0.540651143,0.992373786,0.358196918,0.415808058
30/05/2006,-1.577560773,-1.370302243,-0.969066376,-0.940532257
31/05/2006,0.821550627,-0.581747761,0.337830628,-0.00114803
01/06/2006,1.188285691,0.695422096,1.076227693,0.575469362
02/06/2006,0.241869657,1.19002269,0.301486488,0.569047355
05/06/2006,-1.724872152,-1.014765677,-1.213508129,-0.755572947
06/06/2006,-0.132658121,-0.323528236,-0.284742632,-0.207205419
07/06/2006,-0.623988856,0.66268181,-0.198518637,1.024084506
08/06/2006,0.175895774,0.465501406,0.339925929,0.468534593
09/06/2006,-0.467521483,-0.474752716,-0.08021265,0.285366575
12/06/2006,-1.225011377,-0.704561716,-1.36886454,-0.699562335
13/06/2006,-1.012051513,-2.835233632,-0.799321458,-1.98834762
14/06/2006,0.610365619,-0.797321346,0.104737318,-0.645252695
15/06/2006,2.037482276,2.702214155,1.644506608,2.061815461
16/06/2006,-0.811479086,-0.718929381,-0.216509908,-0.589324432
19/06/2006,-0.907056114,-0.724994601,-1.052820742,-1.118493104
20/06/2006,0.033497224,-0.091767042,-0.025094401,0.082686229
21/06/2006,1.013340175,0.544281176,0.551656033,0.272458491
22/06/2006,-0.527649447,0.583986517,-0.321719503,0.356357603
23/06/2006,-0.038948407,-0.216933668,0.240220983,0.663191823
26/06/2006,0.51446868,0.16222236,0.335802729,0.441493743
27/06/2006,-0.906761588,-0.280787124,-1.044497346,-0.560080959
28/06/2006,0.572747824,0.793915371,0.232399312,-0.232468565
29/06/2006,2.106254494,2.009943091,1.393736406,1.724474977
30/06/2006,-0.163803127,-1.122934355,-0.283783545,-1.239154734
03/07/2006,0.67633688,1.66777659,0.273235788,0.759917864
05/07/2006,-0.634166918,0.179687306,-0.205541838,0.945997125
06/07/2006,0.276571108,0.424484641,0.09706633,0.121884415
07/07/2006,-0.660308465,-0.484892577,-0.513295089,-0.694728771
10/07/2006,0.183009898,0.822576782,-0.268804476,-0.102109318
11/07/2006,0.426582363,0.036493357,0.637175845,0.549693866
12/07/2006,-1.049186347,-1.150832816,-1.035784912,-1.035396315
13/07/2006,-1.365976194,-1.144751766,-0.858171933,-1.243393105
14/07/2006,-0.450681077,0.742269283,-0.420863007,0.767846719
17/07/2006,-0.160716999,-0.129633413,-0.307770491,0.123067011
18/07/2006,0.21161446,0.388100411,-0.299972634,-0.124986737
19/07/2006,1.867707563,3.290469185,1.308292962,1.596326889
20/07/2006,-0.811544494,-0.666202736,-0.829125962,-0.220907024
21/07/2006,-0.689326277,1.159384169,-0.466649992,0.540419501
24/07/2006,1.631818241,0.910440366,0.986921786,0.476258006
25/07/2006,0.657294057,0.530117483,0.916177045,0.531766503
26/07/2006,-0.030117991,0.429935293,0.456660462,0.413293289
27/07/2006,-0.417164527,0.115620358,-0.906166437,-0.50660795
28/07/2006,1.17372596,1.244661474,0.555290105,0.427865798
31/07/2006,-0.11595948,-0.331060914,0.18743379,0.098526498
01/08/2006,-0.390960615,0.192772716,0.038433442,0.467868676
02/08/2006,0.58948711,0.907083836,0.085110133,0.649054175
03/08/2006,0.173318665,0.056837168,0.710793187,0.328702418
04/08/2006,-0.029758179,0.651563141,-1.174684188,-0.780112034
07/08/2006,-0.233073201,-0.153790004,-0.055724635,-0.05559968
08/08/2006,-0.335714798,-0.154234579,-0.596697744,-0.726503486
09/08/2006,-0.407867436,-1.044091383,-0.942081344,-1.404147647
10/08/2006,0.410708454,0.056837168,0.818585031,0.740115749
11/08/2006,-0.352730238,-0.17648979,-0.11115152,0.488481187
14/08/2006,0.182571969,-0.431016273,-0.41781219,-1.165737256
15/08/2006,1.299514934,2.051674306,0.551826225,0.7332452
16/08/2006,0.81404639,0.296243555,0.431301559,0.078472807
17/08/2006,0.217151625,-0.182569219,0.206962344,0.040268413
18/08/2006,0.347113511,0.725735983,0.275493805,0.307546159
21/08/2006,-0.267052733,-0.019382348,0.014471321,0.23078095
22/08/2006,0.032331879,0.11400725,-0.070014389,0.230599647
23/08/2006,-0.421992163,0.018727411,-0.66289711,-0.149990396
24/08/2006,0.2405428,0.20918913,-0.100986474,-0.263798716
25/08/2006,-0.021529423,-0.688080803,0.183973488,0.328204115
28/08/2006,0.516344662,0.133494895,0.552523933,0.23187606
29/08/2006,0.21597399,0.324677389,0.244181465,0.078560583
30/08/2006,0.001627461,-1.173474391,0.022033472,-0.461566263
31/08/2006,-0.013671832,-0.369602711,0.067864732,-0.405166622
01/09/2006,0.581381111,0.386518452,0.20482427,0.350707157
05/09/2006,0.191660082,0.284651047,0.257598379,0.272287079
06/09/2006,-0.967309811,-0.209706379,-0.536272053,-0.09519363
07/09/2006,-0.467208796,-0.195271954,-0.208678215,-0.133897088
08/09/2006,0.386039474,0.405742348,0.221810764,0.330712997
11/09/2006,0.062983106,-0.934906498,0.252821505,-0.243031732
12/09/2006,0.978711592,1.087273038,0.875865973,0.681109523
13/09/2006,0.456466001,0.406322468,0.22640934,0.562160001
14/09/2006,-0.119371228,0.131980956,0.093856653,0.484498985
15/09/2006,-0.165039748,-0.871962079,-0.076621085,-0.712848982
18/09/2006,0.153296601,0.773547258,0.090080095,0.854226396
19/09/2006,-0.195448532,0.49978445,-0.129886145,1.005526873
20/09/2006,0.50142096,0.966027375,0.119957139,0.478823793
21/09/2006,-0.520828124,-0.468769907,-0.803324638,-0.970901129
22/09/2006,-0.211164858,0.400808461,-0.1454891,0.440612099
25/09/2006,0.87304796,1.147774326,0.672301546,0.702209365
26/09/2006,0.760876034,0.967855443,0.713202903,1.05550556
27/09/2006,0.069160075,-0.411723337,-0.030831324,-0.381732494
28/09/2006,0.121462641,0.600164031,0.103712411,0.283191078
29/09/2006,-0.215225229,0.22485737,-0.165494701,-0.258350696
02/10/2006,-0.298359481,0.094136683,-0.225937402,0.44170666
03/10/2006,0.271949524,1.5549752,0.45016283,1.207056352
04/10/2006,1.14950457,0.789823305,1.162165957,1.122351416
05/10/2006,0.268294923,-0.565078135,0.176643178,-0.234633253
06/10/2006,-0.183075081,-0.402933757,0.095594938,-0.310059224
09/10/2006,0.031488524,0.553298609,0.139921071,0.297621497
10/10/2006,0.22374868,0.221778101,0.110044729,0.058608624
11/10/2006,-0.271852303,-1.029429612,0.095480478,-0.052298473
12/10/2006,0.960434596,0.573825025,0.632155348,0.500716782
13/10/2006,0.221788796,0.222445817,0.13842382,0.64873346
16/10/2006,0.250709092,-1.18265701,0.379414096,-0.543904976
17/10/2006,-0.312668294,-0.054915498,0.138444255,0.750153703
18/10/2006,0.10450299,0.335985018,-0.504787698,0.0031006
19/10/2006,0.111726879,-0.989314723,0.233500072,0.096485036
20/10/2006,0.10431502,0.69330506,0.101463713,0.545367233
23/10/2006,0.613946993,0.206007436,0.830313568,0.825172462
24/10/2006,0.074622967,-0.376371113,0.195344461,-0.165512222
25/10/2006,0.313667528,1.065987589,0.382896311,0.820796442
26/10/2006,0.492943503,0.426660075,0.251309018,0.373170515
27/10/2006,-0.677217932,-0.721376876,-0.50814539,-0.220293804
30/10/2006,-0.012480332,0.279802701,-0.029929715,0.355989727
31/10/2006,-0.056020113,-0.017429453,-0.022629969,-0.236868023
01/11/2006,-0.646034988,-0.408583015,-1.040869482,-0.721180154
02/11/2006,-0.05649249,-0.055186742,0.225834664,0.470135443
03/11/2006,-0.137030453,-0.074016202,-0.424472648,-0.16516634
06/11/2006,1.086903372,1.431556941,0.94373924,0.818194174
07/11/2006,0.262430888,0.480293568,0.16528108,0.408118745
08/11/2006,0.247379292,0.423608164,0.374797914,0.223788377
09/11/2006,-0.467500817,-0.14472039,-0.629262999,-0.051466296
10/11/2006,0.13229885,0.514336365,0.042536272,0.333416296
13/11/2006,0.305357893,-0.474056528,0.222888488,-0.326099463
14/11/2006,0.634659268,0.751919535,0.537567675,0.442830714
15/11/2006,0.309790747,-0.619891524,0.099195026,-0.307812913
16/11/2006,0.194857132,0.824665437,0.077485946,0.587615155
17/11/2006,0.116185308,-0.070725492,0.27742518,0.06211599
20/11/2006,0.002151576,0.207161761,0.134579296,0.277300159
21/11/2006,0.158768172,-0.303408553,0.006216727,-0.267189736
22/11/2006,0.250838524,-0.062009123,-0.149902813,-0.397688491
24/11/2006,-0.374656865,-0.071309303,0.041852342,0.388924607
27/11/2006,-1.346215693,-1.164179223,-1.213033979,-1.230583942
28/11/2006,0.391244034,0.616208064,0.634070656,0.890865258
29/11/2006,0.968549656,-0.368184261,0.591770452,0.097671039
30/11/2006,0.087614565,-0.20275875,0.319375648,-0.237586725
01/12/2006,-0.290168762,-0.632499516,-0.607241403,-0.916035112
04/12/2006,0.91200743,-1.545006185,0.552569747,0.268102193
05/12/2006,0.404756093,0.398199153,0.281588138,0.325304236
06/12/2006,-0.082393378,-0.265529661,0.020274311,-0.395297089
07/12/2006,-0.379486403,-0.266572227,-0.579382784,-0.377824176
08/12/2006,0.150818192,-1.519934281,0.00617396,-0.600613806
11/12/2006,0.256494266,1.690756918,0.260466261,0.881412734
12/12/2006,-0.075416586,0.588652286,-0.03620492,0.724161656
13/12/2006,0.15038876,0.661182728,-0.191045523,-0.053796122
14/12/2006,0.816835655,0.113307758,0.805416697,0.303822783
15/12/2006,-0.411246715,0.43249501,-0.148302578,0.435042871
18/12/2006,-0.300235306,0.673603911,-0.450779185,0.357580859
19/12/2006,0.24852675,-0.055019667,0.669038645,-0.257572462
20/12/2006,-0.117315846,0.18732465,-0.134423368,-0.071525897
21/12/2006,-0.329086736,-0.241670517,-0.515074089,-0.871959825
22/12/2006,-0.507521664,-0.22382538,0.041628122,0.339650495
26/12/2006,0.46956721,0.729108607,0.388414193,0.431658345
27/12/2006,0.748377016,0.187033411,0.167676955,-0.5354598
28/12/2006,-0.278676528,-0.241003708,0.041245785,-0.369110647
29/12/2006,-0.441874434,-0.579035556,-0.233169717,-0.146159679
03/01/2007,-0.026056592,0.094353582,-0.797602531,-1.173452022
04/01/2007,0.122293659,0.692472137,0.613923276,1.142980269
05/01/2007,-0.613911992,-0.804107697,-0.121538042,-0.241184066
08/01/2007,0.300107264,0.469518301,0.346607832,0.998472081
09/01/2007,-0.033232619,0.187788454,0.027424669,-0.071506287
10/01/2007,0.1933462,0.23428293,0.729834992,0.752148527
11/01/2007,0.636811344,-0.545890024,0.368619132,-0.203245803
12/01/2007,0.486101162,0.238786704,0.412716881,-0.034666023
16/01/2007,0.058231537,0.169217775,-0.112700047,0.040268413
17/01/2007,-0.004709684,-0.149290517,-0.014891768,-0.175065381
18/01/2007,-0.369061819,0.019313715,-0.407089394,-0.259469541
19/01/2007,0.338649489,0.674180818,0.244243153,0.189661532
22/01/2007,-0.502772903,0.112770795,-0.407659129,-0.118055252
23/01/2007,0.381296979,-0.560160209,0.37844921,0.153092795
24/01/2007,0.832612406,-0.168472728,0.476380063,-0.146653674
25/01/2007,-1.087678879,-1.482773799,-1.07072598,-1.117129954
26/01/2007,-0.103194785,-0.62734397,-0.09928163,-0.819089496
29/01/2007,-0.127968877,-1.064164134,-0.261104127,-1.369429548
30/01/2007,0.553623392,1.350666165,0.314902891,1.392423455
31/01/2007,0.742083879,0.878471674,0.941681928,1.07523988
01/02/2007,0.536358894,0.607175401,0.25527281,0.380790876
02/02/2007,0.161335099,-0.113633562,0.054358327,-0.024553435
05/02/2007,-0.052902964,0.302979487,-0.035450982,0.438260031
06/02/2007,0.064546874,0.678952474,-0.13898135,0.58593571
07/02/2007,0.18869711,0.282104768,-0.014696739,-0.109769124
08/02/2007,-0.101099935,0.000567824,0.130440012,0.090077402
09/02/2007,-0.655547042,-0.551010239,-0.99383106,-0.914563657
12/02/2007,-0.338744767,0.194537964,-0.307240851,-0.22333558
13/02/2007,0.759487262,1.386320283,0.394345802,0.721908851
14/02/2007,0.795106927,0.594821955,0.625416108,0.457070758
15/02/2007,0.139648994,-0.276743571,0.273563616,0.244331187
16/02/2007,-0.086772954,0.371914808,0.088409263,0.262737916
20/02/2007,0.290299561,0.019820695,0.568474218,0.151379536
21/02/2007,-0.14141993,-0.128451008,0.149993736,0.207321816
22/02/2007,-0.02500527,-0.370633049,-0.275039691,-0.628630402
23/02/2007,-0.32041792,-1.501148358,-0.1314956,-1.23890629
26/02/2007,-0.087090294,-0.113569008,-0.495914405,-0.375847186
27/02/2007,-3.63743684,-3.492233484,-2.092008021,-2.706519361
28/02/2007,0.650029359,-0.14954097,0.503382415,0.748375227
01/03/2007,-0.21807821,-0.842422808,1.574840164,1.296391001
02/03/2007,-1.149701708,-0.720446267,-0.616064386,-0.198918466
05/03/2007,-0.908792325,-0.686212742,-0.131143964,-0.140400109
06/03/2007,1.529970578,2.780934431,0.537142757,0.998821135
07/03/2007,-0.234208011,-0.711109897,0.013403111,-0.09759473
08/03/2007,0.766421826,0.352899755,-0.093316089,-0.450747009
09/03/2007,0.087519834,0.450228706,-0.334385303,-0.351351433
12/03/2007,0.279104387,0.350868547,0.219405614,0.040268413
13/03/2007,-2.039653694,-3.226059851,-1.356194566,-1.927728771
14/03/2007,7.16E-01,7.02E-01,0.020719801,-1.36E-05
15/03/2007,0.317840054,0.717831062,0.444185365,0.410583604
16/03/2007,-0.767539315,-0.865752609,-0.440142556,-1.159506026
19/03/2007,1.143693031,1.536864184,0.356961031,0.927833452
20/03/2007,0.614280934,0.86751882,0.475886468,0.75201519
21/03/2007,1.691051611,2.122784745,1.610848264,1.948425997
22/03/2007,0.009275352,-0.28131107,-0.119534319,-0.30796177
23/03/2007,0.141767265,0.143898842,0.124633858,0.156367498
26/03/2007,0.071973462,-0.253060427,0.11065476,-0.056771866
27/03/2007,-0.612473831,0.617821326,-0.105848084,0.407454061
28/03/2007,-0.806940832,-2.127337024,-0.268579122,-1.104390174
29/03/2007,0.418216202,0.901055395,-0.113352253,0.333552425
30/03/2007,-0.124503932,-0.207441359,-0.394682275,-0.488056854
02/04/2007,0.27665519,-1.096509936,0.04829911,-0.355458261
03/04/2007,0.946476225,0.886225808,0.508328525,0.434279955
04/04/2007,0.106686993,0.056837168,0.089527428,-0.057934482
05/04/2007,0.349470771,0.076500918,0.367247526,0.434202348
09/04/2007,0.099337362,0.076497052,0.068296653,0.374618218
10/04/2007,0.278975733,0.507951005,0.109675686,0.197008257
11/04/2007,-0.648963644,-1.16389073,-0.4862348,-0.827073906
12/04/2007,0.626069296,-0.360036885,0.825122806,0.418717227
13/04/2007,0.367896426,0.394440507,0.288717503,0.318487989
16/04/2007,1.050238046,1.630433761,0.333539133,-0.44644529
17/04/2007,0.210054715,0.21284344,0.223721847,0.342781452
18/04/2007,0.0670523,1.084276661,0.454559848,1.006646247
19/04/2007,-0.085904477,-1.831664397,0.332833016,-0.849930667
20/04/2007,0.983968326,0.429569331,-0.061600048,-0.273211467
23/04/2007,-0.220005213,-0.986376702,-0.263763308,-0.521503133
24/04/2007,-0.058260276,0.293991429,-0.01440505,0.574341486
25/04/2007,0.990795837,1.126891063,0.616056821,0.943297714
26/04/2007,-0.050951505,-0.914568204,-0.04770032,-0.529309872
27/04/2007,0.015969016,0.155388472,0.052721379,0.218081362
30/04/2007,-0.776939766,0.233985133,-0.497976936,0.354548774
01/05/2007,0.258576428,0.20422113,0.14725025,-0.351658406
02/05/2007,0.700020143,0.243212228,0.360766122,0.157938558
03/05/2007,0.429430026,0.506627698,0.239118191,0.157501721
04/05/2007,0.255212529,0.07634746,-0.100529298,-0.154929775
07/05/2007,0.221491096,0.310125175,-0.120063779,-0.270834307
08/05/2007,-0.050364821,0.15408506,0.244631247,0.44990519
09/05/2007,0.34016044,0.037395154,0.5222994,0.215280612
10/05/2007,-1.340972972,-1.58993598,-0.807434542,-0.980749685
11/05/2007,1.002120422,0.765920304,0.491713908,0.384502832
14/05/2007,-0.169906433,-0.257690318,-0.491712733,-0.588788114
15/05/2007,-0.103707746,0.430228581,-0.180162987,-0.194657302
16/05/2007,0.83047202,0.350638182,0.356198076,-0.233115862
17/05/2007,-0.102909964,0.037277266,0.2368829,0.216342018
18/05/2007,0.693623617,0.330328254,0.308038463,-0.018273885
21/05/2007,0.146894561,-0.021226849,0.044942094,0.137877011
22/05/2007,-0.06278728,0.602009858,0.110398692,0.254005986
23/05/2007,-0.121880808,-0.244587534,-0.170999373,-0.308501558
24/05/2007,-0.9004211,-0.441040563,-1.0163359,-0.691763551
25/05/2007,0.563988522,0.291441381,0.183786515,0.569941059
29/05/2007,0.154050318,0.037307825,0.038562779,-0.232689448
30/05/2007,0.860511503,-0.688118248,1.081896392,0.434746242
31/05/2007,-0.010287101,-0.179569562,-0.293819209,-0.17603292
01/06/2007,0.419285363,0.1554079,-0.150292257,-0.137054064
04/06/2007,0.171512968,0.234020008,0.336764733,0.256910546
05/06/2007,-0.491261982,-0.258371919,-0.150652161,-0.07802813
06/06/2007,-0.880957666,-0.656037138,-0.276145494,-0.514188453
07/06/2007,-1.795324804,-1.082377711,-1.246854795,-0.698036846
08/06/2007,1.127721203,1.056845501,1.164577623,0.940184496
11/06/2007,0.174646648,-0.361948966,0.164374978,-0.059522035
12/06/2007,-1.067218531,-0.705453384,-0.785893973,-0.401410683
13/06/2007,1.521039987,1.396991239,0.912652715,0.869982775
14/06/2007,0.495063742,-0.481066311,0.326563236,-0.099132187
15/06/2007,0.238220668,0.17662157,-0.157566147,-0.477970737
18/06/2007,-0.09532033,-0.363037487,-0.151092227,-0.319876034
19/06/2007,0.211830225,1.330993366,0.384912591,0.33750434
20/06/2007,-1.443789433,-1.137206869,-1.234185664,-1.053073161
21/06/2007,0.66280773,-0.023274993,0.732480539,-0.100082487
22/06/2007,-1.142216426,-1.824096028,-0.996789837,-1.480287999
25/06/2007,-0.410935372,-0.167996856,-0.114522908,-0.195182379
26/06/2007,-0.352316043,-0.055769693,-0.715878753,-0.917847162
27/06/2007,0.990558884,0.84243525,1.377695814,1.145025967
28/06/2007,-0.070469469,-0.146621702,0.151910794,0.72432846
29/06/2007,-0.210351371,-0.433159729,-0.671929909,-0.734613115
02/07/2007,1.142150431,0.973620608,0.468695186,0.447352224
03/07/2007,0.272433398,0.56255282,-0.092839877,0.24224788
05/07/2007,0.153717633,-0.327273281,0.084468334,-0.465549559
06/07/2007,0.356395588,-0.430473441,0.588919631,-0.081856576
09/07/2007,0.094234348,-0.59662646,-0.027004178,-0.225553234
10/07/2007,-1.425054127,-0.869381247,-0.661140651,-0.341943715
11/07/2007,0.630272261,0.510726951,0.395718142,0.546075943
12/07/2007,1.901170778,2.013687217,1.131705473,0.994106188
13/07/2007,0.254547533,-0.074456089,0.463499194,0.443820212
16/07/2007,-0.139106986,0.26884068,-0.239630819,-0.221696472
17/07/2007,-0.003637871,0.559805736,-0.290855924,0.360781508
18/07/2007,-0.178154013,-0.911107474,-0.247251373,-0.792308231
19/07/2007,0.409559959,-0.166309288,-0.09746342,-1.152990765
20/07/2007,-1.209461372,-1.912053341,-0.896833283,-1.678676695
23/07/2007,0.490764993,-0.271996186,0.018561744,-0.621711662
24/07/2007,-1.910898983,-1.982668193,-1.331177668,-1.206973207
25/07/2007,0.418678987,1.697597577,-0.349731662,0.816034962
26/07/2007,-2.135471838,-0.97074868,-1.35753391,-0.19226525
27/07/2007,-1.701909201,-0.027515431,-0.456046294,0.187280936
30/07/2007,0.868527774,0.79252099,1.268223912,0.679181296
31/07/2007,-1.26175447,-0.678846655,-1.494374873,-1.067255184
01/08/2007,0.851601852,0.540895779,0.212211838,-0.234776719
02/08/2007,0.444768691,0.413119636,-0.055260525,-0.398282984
03/08/2007,-2.709311947,-1.65224547,-1.91329042,-1.850941557
06/08/2007,2.374168907,2.516235956,1.648040743,2.488164434
07/08/2007,0.634192478,1.171860077,1.69762786,2.415186435
08/08/2007,1.47465077,1.948483119,-0.343951435,-0.183559129
09/08/2007,-2.840228801,-2.370119924,-0.599132204,0.265194385
10/08/2007,-0.073147896,0.407172405,1.452314279,1.236899156
13/08/2007,-0.004468464,-0.252218399,-0.322057107,-0.441265225
14/08/2007,-1.884707518,-1.314470421,-1.579659425,-1.079610565
15/08/2007,-1.316181165,0.786387043,-0.620705516,1.0344771
16/08/2007,0.575448131,4.325778037,0.283496152,2.568976024
17/08/2007,2.131963626,2.97890015,-0.145680604,-0.574881546
20/08/2007,0.016184053,-0.777714013,0.213124042,0.17649496
21/08/2007,0.140450075,0.115288217,0.199219452,0.176813836
22/08/2007,1.18898725,0.65883918,0.121943829,-0.288774756
23/08/2007,-0.052109911,0.385435125,-0.498530092,0.465389827
24/08/2007,1.08148975,0.153278491,1.228110924,0.668441535
27/08/2007,-0.817623761,-1.978385717,-0.231312774,-0.849060683
28/08/2007,-2.234452635,-2.181505473,-1.422788253,-0.955958754
29/08/2007,2.103159965,1.752638404,1.312512738,1.297142815
30/08/2007,-0.393689371,-0.677803285,0.081389674,0.00035622
31/08/2007,0.942492846,1.028585023,0.634239345,0.157846322
04/09/2007,1.155303804,0.862738335,1.021784741,0.826435984
05/09/2007,-1.096080649,-2.2603276,-0.312087461,-0.269902429
06/09/2007,0.496058816,-0.203971486,0.181405221,-0.160777091
07/09/2007,-1.650062279,-1.522462715,-0.788222706,-0.877824336
10/09/2007,-0.2035272,-0.086122113,-0.103514661,0.284966741
11/09/2007,1.448836285,1.184725973,0.367000023,-0.607244978
12/09/2007,0.016048813,-0.17582694,0.358339252,0.374699939
13/09/2007,0.79861998,1.04444975,0.355608691,0.240870286
14/09/2007,0.076452568,0.297221899,0.59173631,0.521713676
17/09/2007,-0.50915705,-0.908188415,-0.156056995,-0.36287666
18/09/2007,2.837800523,3.492100005,2.372015911,3.155908855
19/09/2007,0.650303188,-0.177675349,-0.137674577,-1.282450735
20/09/2007,-0.66456842,-0.669724693,-0.151525021,-0.018722838
21/09/2007,-0.023551356,1.037429454,-0.020570702,0.255343284
24/09/2007,-0.484422784,-1.338488605,-0.415576815,-1.099681038
25/09/2007,0.068647983,-0.488880315,0.442914283,-0.059442433
26/09/2007,0.482991614,0.325106989,0.137019543,0.746001674
27/09/2007,0.39579357,0.472720528,0.084166696,0.277939351
28/09/2007,-0.298507871,-0.597472691,-0.492138474,-0.496245541
01/10/2007,1.344843593,0.809912467,0.741051459,0.935707687
02/10/2007,-0.05546214,2.089348019,-0.026792921,0.661509006
03/10/2007,-0.393035229,0.53932387,-0.065968204,0.194529917
04/10/2007,0.236585078,1.014882434,0.141977797,0.288573383
05/10/2007,0.945521093,0.494474628,0.450075652,0.021284075
08/10/2007,-0.261012476,-0.399871523,-0.168402152,-0.131307265
09/10/2007,0.792384816,0.425031283,0.339118441,0.425045021
10/10/2007,-0.221168996,-0.578736786,0.146514375,0.059379737
11/10/2007,-0.446774512,0.286063629,-1.082958616,0.345845427
12/10/2007,0.478141621,-0.542167561,0.172506954,-0.630039564
15/10/2007,-0.782005434,-1.212291392,-0.947368629,-0.484769254
16/10/2007,-0.684204209,-2.423116731,-0.137230598,-1.029684334
17/10/2007,0.184719693,-0.20256635,-0.72718346,-0.799232819
18/10/2007,-0.114153384,-2.595408589,0.181239639,1.922238962
19/10/2007,-2.538507367,-2.372936607,-1.604099012,-2.096520696
22/10/2007,0.428479479,0.560088387,0.566432146,0.639670807
23/10/2007,0.895114423,-0.047798188,0.263058939,-0.095835884
24/10/2007,-0.260932741,-0.531152766,-0.30529202,-0.633134805
25/10/2007,-0.142625084,-0.969898499,0.216959893,-0.214238617
26/10/2007,1.420291379,2.256115582,0.469445246,0.981993485
